NS	X7	X10	X12	X24	X26	X34	X35	X36	X40	X43	X63	X66	X69	X71	X79	X83	X91	X102	X106	X112	X115	X119	X121	X122	X176	X182	X183	X185	X188	X190	X192	X194	X195	X204	X209	X213	X219	X221	X224	X227	X231	X232	X233	X237	X239	X241	X246	X247	X249	X250	X252	X256	X257	X258	X261	X264	X269	X271	X272	X273	X275	X278	X282	X283	X285	X293	X132	X138	X141	X151	X155	X160	X169	X174
hsa-miR-1296-3p	-0.267941453	-0.184320368	0.075131102	-0.460703294	0.386707896	-0.109064001	0.017238715	0.8518916	-0.113344509	-1.14071216	-0.020052578	0.137165868	0.420944344	-0.443038386	-0.274435777	0.179583185	-0.247894433	0.015077598	0.081627351	0.347597834	-0.204440412	-0.431974453	0.018055756	0.396432367	-0.45248654	-0.760093585	0.036855963	-0.163885617	-0.094264987	-0.398783139	-0.248145836	-0.016530102	-0.006642554	-0.276613784	-0.089451536	0.125660989	-1.130605846	-0.51828204	0.570699312	0.416031762	0.641986741	0.684010824	0.139828543	-0.000335635	-0.318569903	-2.433349821	0.043378447	-1.100947839	-0.702841876	0.029938455	0.123177472	-0.935111683	-0.392599624	0.168186146	0.460003039	0.242994573	0.267247221	0.166924803	0.631431075	-0.348141669	0.690966781	-0.541925404	-0.755783122	-0.338867697	0.755713286	-0.230759722	-0.890252414	0.129386983	0.801602987	0.333273787	0.010549325	-1.241912765	-0.316893078	-0.355836836
hsa-miR-1296-5p	-2.078697781	-0.72796432	-0.883657232	-1.352740702	-1.264790258	-0.784924406	-1.512202917	-1.794296214	-1.619763509	-1.046787249	-0.948071662	-1.503961922	-1.939336294	-1.102383379	-1.145785943	-1.700155767	-0.862380806	-1.032126193	-2.333261106	-1.185917592	-1.42093988	-0.851332482	-1.131729459	-1.01319591	-0.867830138	-1.344798735	-1.931224637	-0.721633711	-1.314596598	-0.514650658	-1.828640662	-1.117213246	-0.600745846	-1.279890641	-1.3807328	-1.093335554	-1.152796567	-1.622624942	-1.13894978	-1.055690185	-1.254440926	-1.033795494	-1.150987057	-2.123524929	-1.669816766	-1.400619839	-1.609810365	-1.764298595	-1.341073615	-1.434347565	-0.939279851	-1.606870781	-0.921764108	-1.150260642	-1.210509263	-1.557626584	-0.971492936	-1.250918504	-1.618874252	-2.164632581	-1.235904279	-0.786336766	-1.134217091	-1.491753152	-0.320477518	-1.32557405	-1.41588141	-1.104795668	-1.036992576	-1.688234926	-1.399475232	-1.135862587	-1.872452633	-1.719058776
hsa-miR-1297	2.693239819	2.942532037	2.609138407	2.102788612	2.781072258	2.580994539	3.098418033	2.366953147	2.613963278	2.263103085	2.833547614	1.836571703	2.606085357	1.421569707	2.408583953	1.57007505	2.207028171	1.995560847	1.729130599	2.029916848	1.815638862	2.450336498	1.852061946	2.009409851	1.765741663	2.149044809	1.917411943	2.005305009	2.409654201	1.686694227	1.636746843	1.756516309	1.941191563	1.825790615	1.989014243	2.124249471	2.099200038	2.331039519	1.344110944	1.956036146	2.404524001	1.700401059	2.581980587	1.534408492	1.664286327	2.460208967	2.018925151	1.864387966	1.929197807	2.261958615	2.017350067	2.597994501	2.300921863	1.512285108	1.638377949	2.569407352	2.196018295	2.276738877	1.728959629	3.229704337	2.165618411	2.285651602	2.539827504	2.204269015	2.003821333	2.052021678	2.106182275	2.758266661	2.43747398	2.89469856	2.379307384	2.804800059	1.983459579	2.597556516
hsa-miR-1298-5p	0.944460962	1.061932648	0.995431327	1.016545452	0.782880008	0.594651491	1.223982847	1.004362978	1.300130156	0.816689411	0.781347533	1.039319	0.732268012	0.769729229	0.656735829	1.104268133	0.704893547	0.888956735	1.15365372	0.995139924	0.713953008	1.543250286	0.658269264	0.768149697	0.677044573	1.101981394	1.015313578	0.949087274	1.070447179	1.099392252	1.141136992	0.918483164	0.667391306	0.779543346	0.635007052	0.060669367	1.017389953	1.177071493	1.130399607	0.889236004	0.800528218	0.772892056	0.92201417	1.220497325	0.151585657	1.261697411	1.1137703	0.899756606	1.017012203	0.89851031	1.044432391	1.053019919	1.112962787	0.716044424	0.904393522	0.789751649	0.874183265	1.016061396	0.834719648	1.278471934	0.917952803	0.591373008	1.446645906	1.129242422	1.045521023	0.798560579	0.759379299	0.766958154	0.773845799	0.87938995	0.935735404	0.702772542	0.830292297	1.15420915
hsa-miR-1299	0.908856402	0.689790617	1.488704102	0.742608431	1.084192265	1.581313861	0.968593529	0.777513966	1.148934069	1.293326705	0.914785479	1.005917641	1.117175113	0.948017152	1.521534877	0.634103957	1.323292112	1.254902376	0.798823624	0.860738756	0.80900383	0.771096918	0.777055853	0.947156574	1.630091943	1.391150815	1.390265047	1.808763182	2.241534216	2.155567754	1.796391317	1.067695118	1.7107236	1.609449161	1.876762432	1.393540207	1.420254601	1.187298898	3.277456212	1.726490735	1.479267026	1.702491508	1.26802397	1.156948933	0.883381123	0.689086614	1.437220822	1.592805623	1.182089534	1.280785267	1.311830736	1.656718613	1.318318029	1.038667385	1.436884879	0.867297727	1.254697694	1.255256147	1.233959473	0.932171372	1.72417499	1.234447239	1.25661114	0.742420163	1.542379894	1.007825303	0.427445082	1.04055933	1.065698953	1.166309878	1.095334564	1.171280898	0.966827296	0.823207311
hsa-miR-1301-3p	0.761386992	0.737598345	0.848802546	1.135170476	1.115105005	1.214510753	1.153468285	1.151454455	0.594641178	0.647441624	0.528613006	1.331769949	1.380613375	0.546064085	0.940910425	0.411996977	0.961882032	1.45322555	1.15646416	1.309247238	0.517564275	1.156639559	0.766455482	0.646273482	0.756658549	-0.010142624	1.296688116	0.822021556	1.118442811	0.508955702	1.066719678	0.541117401	0.896811568	1.193787966	0.83564243	0.902469583	0.623979409	0.526765148	0.641312399	1.090703141	1.613205203	1.085327402	1.80823836	1.374117245	1.006418214	1.309975297	1.018987691	0.543693892	1.043065313	1.51022817	1.095004832	1.570520149	0.725699766	-0.071668741	1.201913208	0.688341979	1.561645327	1.708681107	0.957630943	1.04390766	0.49113379	0.617544519	-0.546580213	1.679587902	1.39039486	1.095589576	0.491956856	0.909409868	1.621587194	0.941222027	0.793431439	1.408063339	0.874662371	-0.395879912
hsa-miR-1302	0.507689635	1.436635192	1.191537897	1.058069604	1.101618972	1.407240481	0.992792321	1.099640921	1.50148214	1.232576981	1.275671068	1.586913975	1.509047461	1.047291185	1.20866166	1.001648794	1.060212431	1.400476621	1.416187912	1.127787468	1.499105087	1.318364925	1.696116542	1.013689115	1.249443867	0.522385202	0.721108328	1.16167492	1.686967407	0.994558154	1.112825892	1.945073218	1.431782291	1.124374122	0.745078918	0.888202615	1.038087711	0.92723347	1.299379874	1.917039603	1.518748321	1.073091512	0.960297559	1.415485259	0.233212015	1.191958638	0.917774055	0.272777643	1.765190416	1.052267194	1.191927284	0.174146591	1.45699716	1.497970511	1.241530728	1.468263305	1.202926619	1.718441224	1.602470148	0.862463908	0.889445948	1.018662999	-0.285919864	0.86824196	1.547026887	1.510575088	1.166570104	1.40517334	1.079014461	1.814229998	1.37704128	0.828835909	1.202451828	1.488299547
hsa-miR-1303	-0.813024537	-0.458060003	-1.251339203	-0.627942898	-0.473409959	-0.289706784	-0.409728023	-0.824530716	-0.831604358	-0.594557952	-1.009504769	-0.775227007	-1.893433312	-0.526016783	-0.700821046	-0.764252456	-0.136944977	-0.377603491	-1.059306109	-0.453169449	-0.959777092	-0.826744287	-1.27940249	-0.94258959	-0.759530336	-0.112209393	-0.584195889	-0.599755963	-0.327264705	-0.214874142	-0.244506387	-0.715987843	0.251025071	-1.636508549	-0.349848494	-0.700035559	-0.242977274	-1.209856938	-0.568367506	-0.046799864	-0.199119514	-0.514172356	-0.64989498	-0.605104115	-1.386163832	-0.724862327	-1.118032202	-1.000149695	-0.745654538	-0.560909897	-0.541404751	-0.799156934	-0.308928872	-0.65184059	-1.262593213	-0.574223203	-0.509161067	-0.50003896	-1.181253049	-1.412950337	-0.633283904	-1.215186849	-0.658129597	-0.749339893	-0.115203023	-1.189788738	-0.843074982	-0.593707629	-0.753121194	-0.797868423	-0.830066743	-0.733418656	-0.427490564	-1.702933551
hsa-miR-1304-3p	1.777808385	1.827543992	0.853500129	0.950841491	1.451031537	1.618002865	1.792336998	1.804368878	1.37750616	1.895596215	1.299977758	1.502651655	1.643311926	1.558433128	0.727614099	0.991263782	0.945738768	1.560305009	0.76877339	2.130280321	1.330975117	1.395152406	1.63647194	1.46078847	0.271461736	0.625128729	0.919180094	0.280745202	-0.925229558	1.077490205	0.191301796	0.731298809	0.464467684	0.646846493	1.217547155	1.071023839	0.826219509	1.178098148	-0.066011987	0.208144334	0.946081834	1.315250108	0.386819751	0.662028949	0.095277446	0.899532964	0.761069264	0.948098627	0.746453643	0.691696886	1.012494946	1.038785037	1.34545797	0.925192591	1.495835774	0.961689952	0.222105153	0.811842249	1.077215374	0.901847995	0.558711198	1.055441337	0.920038884	0.68392455	0.321662571	0.85380271	1.031018392	1.67424912	1.32577911	0.859229189	1.44331907	1.009486003	1.655102939	0.709626442
hsa-miR-1304-5p	1.556254914	1.077388795	1.468275441	1.244472821	1.681258874	0.120291122	1.281528322	1.563237687	1.826771257	1.80591737	0.539777197	1.278029684	1.179395653	1.43666146	1.597470426	1.967748996	1.554494639	1.217740664	1.005504986	1.566358035	0.98210701	1.097871589	1.355100025	0.757720558	1.013092018	1.223384802	1.324482565	1.054450336	-3.087172516	0.692840345	1.173630008	1.051646511	0.762870729	1.702467111	0.062815913	0.493611762	1.673854471	1.556962937	1.08027668	0.511144343	1.170211104	1.636682609	1.337771282	0.459401972	1.28734754	1.537968791	1.297495247	0.990265812	1.374727401	0.750579182	1.151309244	1.315159053	1.509931107	1.543826162	0.92534408	1.590945224	0.765435754	0.703820555	0.168037501	1.215462649	1.294548764	1.002186602	0.567899717	1.417705492	1.262135225	1.578507118	1.465508121	1.140030124	1.06126315	1.237298765	0.932932477	0.854496157	0.785185535	1.222470793
hsa-miR-1305	1.417980021	0.833393086	0.919871138	1.457440723	1.132944396	1.121371544	1.103674311	1.461127693	1.55875505	0.952179638	1.283185585	1.33587552	1.215040036	1.659087155	1.430535311	0.977420664	0.452922449	1.7260171	1.332434618	0.616239687	1.566511078	1.287589997	1.071396618	0.708496386	0.841472256	1.214498795	1.188984866	1.563250652	2.846230922	0.644104846	1.179183442	1.453716347	2.048617115	1.645059049	1.669758488	3.677003319	1.700186708	1.072525953	4.713431536	1.556289152	2.548743079	1.955300129	1.418330503	3.224434389	1.046945045	1.647976561	0.434243747	1.101099045	1.978352609	1.478308908	1.006331115	1.74892037	0.845531443	2.634971284	0.808078667	1.103097907	1.084949392	1.848207168	2.830127938	1.177985772	0.533382943	1.429139198	1.970883643	0.220548767	1.874599831	0.887972856	1.888224707	1.769713654	1.373553924	2.218677562	2.458937471	0.869313121	3.722897745	1.505924859
hsa-miR-1306-3p	0.088508639	0.40027505	0.255713743	0.32295835	0.349831889	0.829298283	0.437541552	-0.151829736	0.216512783	0.261443987	-0.275618784	-0.153367266	0.154032646	0.169348998	0.174260427	-0.071125156	0.01610402	-0.097559262	-0.113528876	0.894914993	-0.148533819	0.896733941	-0.082507003	0.677390088	-0.676064558	0.093029062	-0.272834174	-0.958276106	0.25157715	-0.07603036	0.552901423	-0.624245314	-0.086030957	-0.339722038	-0.466451732	-0.287573446	-0.806778564	0.063565097	0.051093808	-0.285346539	-0.323166714	0.748557939	0.284622617	-0.540327681	-0.778109849	0.582276967	0.526148852	0.142202005	-0.306554264	-0.741133399	-0.227294852	-0.521666581	0.105277154	-0.002868224	0.386003641	0.164221538	-0.262767862	0.196650639	0.20391004	-1.488738447	-0.56735717	0.302405584	-1.09301267	0.395527368	0.845416511	0.476074109	0.137329541	-0.812798134	-0.211460971	-0.38541562	-0.411940549	0.505222093	0.255425052	0.534529461
hsa-miR-1306-5p	-2.190082445	-2.269578272	-3.155564223	-3.022510341	-2.515535944	-2.264304391	-2.749159328	-1.879750381	-2.405417752	-2.265009635	-1.926141665	-2.091169308	-2.582634948	-3.624132305	-3.00162976	-2.553390079	-2.284061695	-2.449768873	-3.349863307	-2.74323768	-2.084293423	-2.449121277	-2.728040411	-2.164119669	-1.966423132	-1.995623758	-2.298907208	-2.114074579	-2.220983968	-2.039560311	-2.49903155	-2.464026246	-2.574554525	-1.719588267	-1.950514587	-1.582771245	-2.683097254	-2.215217391	-2.669808631	-2.495040563	-2.439681403	-2.249844285	-2.348846767	-1.997076784	-2.222727378	-2.018101204	-2.268381864	-2.246423775	-2.340721965	-2.426897036	-2.340476181	-1.94682894	-2.104396618	-1.709023212	-1.885833782	-2.154270694	-1.970707666	-2.020702074	-1.676642667	-1.75691918	-2.353991582	-2.319119624	-1.583099643	-2.018094699	-2.301170762	-2.312422488	-2.835073231	-3.115975049	-2.974713381	-2.938005568	-3.054710473	-2.869618403	-2.80916072	-3.44559349
hsa-miR-1307-3p	2.068325805	1.943020573	2.418886605	1.950089168	1.917007566	2.034566819	2.055103351	2.243992297	1.96602988	1.945909066	1.868772108	2.218400559	1.970685617	1.956967155	2.153933027	1.86998243	1.578215229	1.295032902	2.10795819	1.058896666	1.581249334	1.983189617	0.950028503	1.73877921	1.655037538	1.446666761	1.324793809	1.887062865	1.433698161	1.913684021	2.121545247	2.044819384	1.730101744	1.306061635	1.955606914	1.482931537	1.740789198	2.150994808	1.839996201	1.904628596	1.572693482	1.974040896	1.702846461	1.944803569	1.826533	2.152395269	2.144071131	1.95064334	1.6496521	2.261235951	2.121378989	2.16609875	1.971950609	1.962674325	2.103949351	2.49113755	2.150602674	1.951905661	1.465580874	2.1449833	2.242321211	1.817086011	1.431380816	2.289238877	1.360896841	1.863637985	2.008339313	1.808367133	2.002543543	1.504555955	1.780632658	1.963788119	1.587375799	2.211056785
hsa-miR-1307-5p	1.732298459	1.852716941	1.510455344	2.286729066	1.724122686	1.394989262	1.966360782	1.881231509	1.362467553	1.814774257	1.664178549	1.635244403	1.653665617	1.126150371	1.690064824	1.710361166	1.130461037	1.344355727	1.334096132	1.011836336	1.495993302	0.67359113	1.434665647	1.226788684	1.808690273	1.659283194	1.892459772	1.402085781	1.589868552	1.348101932	1.735884591	1.670971418	1.403850066	1.665209881	1.161326577	1.402500741	1.653457664	2.034357778	1.922995533	1.780098712	1.360147524	1.331753348	1.376051119	1.370670625	1.122958707	1.030401865	1.128696305	1.519553058	2.001593298	1.597497199	1.127743129	1.693750745	1.63664989	1.732468097	1.29754258	1.3847552	1.591634447	1.679863396	1.149282664	1.627186752	1.655974533	1.695796944	1.640692672	0.999035126	0.943177375	1.394218424	1.554695028	1.441538919	1.179635974	1.376238858	1.801163844	1.426594756	1.163631892	1.362571155
hsa-miR-130a-3p	0.1772166	0.302372132	-0.722243394	-0.419958517	-0.294226199	-0.872739756	-1.027718888	-1.317098349	-1.321232961	-0.147877675	-0.535242665	-1.328800345	-0.532813931	-0.600303381	-0.157446775	-0.491071841	-0.415818575	-0.844365183	-0.585453071	-0.903208771	-0.675639832	-0.667377732	-0.279441798	-0.748857779	-0.314337256	0.382602786	-0.564443632	1.178359762	0.941473243	0.301617529	0.676213305	0.276013271	0.62910664	0.000948993	0.333113004	-0.838823674	0.456383134	-0.342388193	1.338929409	0.021430457	0.625032243	0.930786808	0.920803263	1.173939496	1.138148038	0.094799736	-0.236620649	0.323255829	0.835152061	-0.453253411	1.069189654	0.990460309	-0.544886887	1.294720702	-0.266886822	-0.312191882	0.0298327	1.308546966	-1.688738685	1.902622052	0.949509276	0.534957915	-0.113288252	0.515135277	0.276672809	-0.354069476	-0.719051886	-0.576566106	-1.081038315	-0.994921578	-0.61807103	-1.056626306	-0.048170706	-0.418510662
hsa-miR-130b-3p	-0.558242366	-0.31396719	-0.536923493	-0.39787668	-0.446234895	-0.974208404	-0.466380033	-0.322606863	-1.568605359	-0.634861525	-1.241216633	-0.826707999	-0.429876321	0.152224869	-0.478078263	0.089433977	-0.057527734	-1.390800825	-0.562068405	-1.108508417	-0.856678755	-0.486201504	-0.783749217	0.115760165	0.102768823	-0.300890421	-0.583216691	-0.208313639	0.843173092	0.01190161	0.082542082	-0.697871444	-0.535906222	-0.478611968	-0.118411612	-0.188056662	-0.655695095	-0.404915171	0.244212181	-0.185711961	-0.572583674	-0.49534056	-1.231114793	-0.197002833	-0.426785575	-0.464810801	-0.725119473	-0.057817509	-0.584573162	-0.115668664	-0.561252024	-0.217287592	-0.01132817	-0.308595821	-0.068580979	-0.349324948	-1.044036133	-0.506914358	-0.309803242	-0.492074039	-1.157965488	-1.119943228	-0.7233996	-0.209291979	-1.582459229	-0.709058723	-1.206536118	-0.965684681	-1.750055631	-1.176724642	-0.741009004	-0.943271975	-1.371421699	-1.075705204
hsa-miR-132-3p	0.157241953	0.287652654	0.102775578	0.617005795	1.260914022	0.238587657	0.808954378	0.650728455	0.761462775	0.584942991	0.828523353	0.602287392	0.852029358	0.282872133	1.080564112	0.656758217	0.992280451	0.815830259	0.285276933	0.637162778	0.55246701	1.688962677	0.909532245	1.023502007	-1.613571174	1.474867203	0.741469185	0.692744399	0.77008928	1.100203014	0.655961133	0.628643451	0.902989459	1.209670375	0.91369674	0.685357823	1.54583565	1.060396571	1.267593661	0.928821599	1.457292556	0.462951576	1.319049813	0.497699259	0.735435777	1.166415854	0.363426694	1.624502376	0.54301745	0.322918177	1.194131223	1.17682806	0.570973292	1.020057966	1.379735931	0.724174161	1.188116616	0.947178405	0.913797041	0.793189915	0.912181125	1.245809236	0.373362121	-0.102351623	0.640487554	0.422440815	0.259544556	0.738080695	1.019551003	0.779560368	0.990115425	0.508328543	1.403314137	0.905222873
hsa-miR-1322	0.509292368	-0.31015497	0.427466451	0.104195749	0.770951761	0.476362612	0.324576532	0.813645654	0.457549893	-0.143518458	0.551130026	0.562908051	0.407799838	0.071922076	0.180383246	-0.22361803	0.155832187	-0.260615513	-0.516706475	-0.068095534	-0.575634819	0.215985805	0.89842839	0.356465728	-0.283538794	0.473176161	0.463698541	0.073835458	0.287926933	-0.094542055	0.016206414	0.416152349	0.064171179	0.609180574	0.09784866	0.415626325	0.025510067	0.119108144	-0.520789473	0.052982719	-0.370863343	0.213216099	0.441293099	0.622763484	0.328907807	0.207198466	-0.268822216	0.017249081	0.371049138	0.254570759	0.002460647	0.528217666	0.386271881	0.692285083	0.082005927	-0.038686158	-0.196391725	-0.222456116	0.334324736	-0.227049575	0.675141742	0.118382523	0.707570069	0.26995234	0.157831015	-0.168288553	-0.182015242	0.597921026	-0.163736385	0.229549165	0.092539611	0.70824363	-0.499381614	-0.271242236
hsa-miR-1323	1.263911374	0.903299154	0.943126904	0.863936745	1.481059906	0.923938353	1.305952297	1.157291132	1.398454234	1.377731286	0.941587831	1.468790697	0.909568085	0.830217374	1.039230711	0.708568089	0.269153692	0.958028829	0.529987099	0.840020258	1.061002149	0.914187555	1.377533256	0.972761373	1.111570998	1.044574172	0.868825327	0.788337007	0.450556044	0.394689796	0.772427462	1.26489145	1.238191449	1.156416258	0.366997493	0.667587098	0.509077157	1.067867929	1.183156864	0.989402461	1.412211518	1.013309847	1.437893275	1.607139603	1.183687762	1.116403221	1.648622382	1.226112227	1.315010023	1.417845096	1.562081943	1.419093839	1.34659628	1.018115044	1.238168163	1.034976609	1.077071541	1.492659447	1.240726069	1.217527772	0.924076818	0.653526198	1.136673175	1.823087628	0.900650593	1.159992104	1.684688125	1.139009867	1.13626066	0.605576782	0.710714043	0.590862523	0.933643117	0.94942586
hsa-miR-133a-3p	1.630114718	1.622197872	1.775775616	1.6871334	1.07251808	1.223411626	1.07200326	1.699659301	1.224373787	1.948741518	1.4676762	1.289840413	0.680919561	1.577082123	1.331460054	1.276563466	1.189838358	1.775977218	1.384787977	1.290571315	1.401814526	1.488478164	1.073234246	1.278339171	-0.330190025	1.359065058	1.670995958	1.274635642	0.981788605	1.453093723	0.571320851	1.671512979	0.951885755	1.159302181	1.888091044	1.029339313	1.709264722	1.760725049	1.383722042	2.080985373	1.668845002	1.511667428	1.910313417	1.417063049	1.023085983	1.636363131	1.063278765	1.280113782	1.045003802	1.061993813	1.304708553	0.55613835	0.157357129	1.514459818	1.59089991	1.516504572	1.525003697	1.70886771	1.223261245	1.670859091	1.153338438	1.778590749	1.177360341	1.856048595	1.441621668	0.990433915	1.124674032	1.513855427	1.695016077	1.251265801	1.153496908	1.1656068	1.631954464	1.608158785
